Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8
-0.217434909541933,0.0696116864943888,0.0481028024326132,0.0305373813184686,0.0013226107906775,-0.0032646174655813,0.0003017114398748,0.0708233345314912
0.73296365516786,0.116897729670086,0.049774382324223,0.0309910555875662,0.0014708869955757,-0.0032404149524471,0.0003186775316728,0.0708240276754637
-0.293653940404631,0.141341354243203,0.0513634173593388,0.0313866672947371,0.0016183997276157,-0.0032162530185953,0.0003356336426126,0.0708247211557199
-0.295967340648424,0.14168174119179,0.0528103549143488,0.0317242430332168,0.0017651386837332,-0.0031921318963806,0.0003525797482506,0.0708254149734645
0.554781840800683,0.122552382812593,0.0540565355000127,0.032003907317614,0.0019110937659367,-0.0031680518174594,0.0003695158240793,0.0708261091298739
-0.249605862341068,0.0922086307213607,0.0550458625845715,0.0322258815571504,0.0020562550207674,-0.0031440130143437,0.0003864418453449,0.0708268036262164
-0.22033452097076,0.0619064516457689,0.0557261315863533,0.0323904845680893,0.0022006126352939,-0.0031200157159338,0.0004033577875076,0.0708274984636812
0.29961929424406,0.0413359142625581,0.0560501042415605,0.0324981332689888,0.0023441568626385,-0.0030960601494007,0.0004202636261238,0.0708281936434708
-0.193808998998449,0.034602423803841,0.0559764542962018,0.0325493408333838,0.0024868781017611,-0.0030721465401792,0.0004371593366545,0.0708288891667863
-0.198265849896723,0.0393863197640531,0.0554706919606155,0.0325447163861862,0.0026287669698476,-0.0030482751134459,0.0004540448946512,0.0708295850348152
0.404309171216547,0.0487642863163582,0.0545061188136332,0.0324849651041088,0.0027698142316165,-0.0030244460955007,0.0004709202755139,0.0708302812488345
-0.210620682529989,0.0539569002456727,0.0530647816421686,0.0323708862917147,0.0029100107940734,-0.0030006597084447,0.0004877854547877,0.0708309778100164
-0.202389336661533,0.0476389025071411,0.0511383162786157,0.032203371296915,0.0030493476239726,-0.0029769161726388,0.0005046404079617,0.0708316747195658
0.516408044315312,0.0257360037078437,0.0487285365090778,0.0319834026956968,0.0031878158338032,-0.0029532157065012,0.0005214851105325,0.0708323719786795
-0.138524618967056,-0.0108023050141678,0.0458476338529073,0.0317120527657441,0.0033254067644648,-0.0029295585284639,0.0005383195380252,0.0708330695885461
-0.091207928731782,-0.0546455281695663,0.0425178985840086,0.0313904800548022,0.0034621119045115,-0.0029059448582472,0.0005551436658229,0.0708337675504504
-0.0459176784074646,-0.0959951765094996,0.0387709558089567,0.0310199278001664,0.0035979228836719,-0.0028823749108838,0.0005719574694947,0.0708344658655583
-0.0097152646088572,-0.127830989521921,0.0346466242834743,0.0306017219046572,0.0037328313828688,-0.0028588488997726,0.0005887609244729,0.0708351645350779
0.0141553310934584,-0.146957052095075,0.0301915746472467,0.0301372665984973,0.0038668292254815,-0.0028353670361345,0.0006055540063245,0.0708358635602009
0.0227636444477613,-0.150496532809042,0.0254579678426784,0.0296280419468885,0.0039999084705464,-0.0028119295314214,0.0006223366904705,0.0708365629421179
0.0136597727987411,-0.136057501328329,0.0205022309687585,0.0290756012029113,0.0041320613221077,-0.0027885365983329,0.0006391089521067,0.0708372626820366
-0.0126466934476153,-0.104210879800916,0.0153840821075592,0.0284815659160968,0.0042632801215559,-0.0027651884444777,0.0006558707666793,0.0708379627811176
-0.0551886078849838,-0.0559878086101063,0.0101658362691869,0.0278476229010244,0.0043935572508823,-0.0027418852762981,0.0006726221096387,0.070838663240656
-0.112048096114222,0.0066276466376383,0.0049119436440606,0.0271755208833391,0.0045228852335195,-0.0027186273026007,0.0006893629564275,0.0708393640618376
-0.175058102962739,0.0754003814618595,-0.0003113441262091,0.0264670649986601,0.0046512568276838,-0.0026954147276823,0.0007060932825717,0.0708400652458555
0.575815753964504,0.135782013531314,-0.0054363221454922,0.0257241131736378,0.0047786649267439,-0.0026722477525851,0.0007228130635205,0.0708407667939129
-0.262142773927064,0.173751593202831,-0.0103943587396594,0.0249485724992569,0.0049051025601647,-0.0026491265775038,0.0007395222748035,0.0708414687071708
-0.265436154680107,0.182407613883815,-0.0151167560734799,0.024142393606916,0.0050305627857328,-0.0026260514016054,0.0007562208917954,0.0708421709869329
0.622387624124912,0.160784157889824,-0.0195360362351181,0.0233075664392616,0.0051550387945649,-0.0026030224266903,0.0007729088899777,0.0708428736343785
-0.187579649574051,0.114389514572423,-0.0235876283738859,0.0224461163157064,0.0052785240137601,-0.0025800398495175,0.0007895862448609,0.0708435766507036
-0.125903501196869,0.0570608024544195,-0.0272118410408422,0.0215600986795854,0.0054010119984458,-0.0025571038637216,0.0008062529318756,0.0708442800371063
-0.041288270491305,0.0041142211158167,-0.0303559410988645,0.0206515937607245,0.0055224964319119,-0.0025342146618512,0.0008229089265966,0.0708449837947488
-0.0265257863827578,-0.0350376420520508,-0.0329761150957483,0.019722702824722,0.0056429710122272,-0.0025113724356421,0.0008395542043068,0.070845687924943
-0.0005617520549161,-0.0581511211162711,-0.0350391039321012,0.0187755437530008,0.0057624295606201,-0.002488577379797,0.0008561887406033,0.0708463924288611
0.0105019597136061,-0.0669257665402602,-0.036523384634713,0.0178122451925513,0.0058808661334778,-0.0024658296832112,0.0008728125108461,0.0708470973077029
0.0110988284293852,-0.0658062745746283,-0.0374198700898675,0.016834942807416,0.0059982749065623,-0.0024431295316735,0.0008894254901453,0.0708478025626605
0.007518273922667,-0.0610806042062523,-0.0377321538026957,0.0158457751728325,0.0061146501743281,-0.0024204771096923,0.000906027653902,0.0708485081949106
0.0040915427042681,-0.0570660030396632,-0.0374763649041182,0.0148468784261626,0.0062299862317083,-0.0023978726016643,0.0009226189775337,0.0708492142057728
0.001971223554167,-0.0548889656914001,-0.0366807215966136,0.01384038241061,0.0063442774851039,-0.0023753161947636,0.000939199436497,0.0708499205963994
0.0009467794244029,-0.0543014424580817,-0.0353848505738241,0.012828406729611,0.0064575185737337,-0.0023528080701281,0.0009557690062919,0.0708506273679943
0.0007108965515886,-0.054948067506735,-0.0336389028158357,0.0118130557465498,0.0065697042465516,-0.0023303484062372,0.0009723276623746,0.0708513345217432
0.0011569665333844,-0.0566647176907534,-0.0315024732827189,0.0107964150198995,0.0066808293607562,-0.0023079373796282,0.0009888753802347,0.0708520420588257
0.0023833568039812,-0.0594840644209852,-0.0290433160219722,0.0097805479306834,0.0067908887595299,-0.0022855751670281,0.0010054121353408,0.07085274998045
0.0045741122417793,-0.0635177732544912,-0.0263358414240282,0.0087674908089989,0.0068998773849115,-0.0022632619481122,0.001021937903183,0.0708534582877588
0.0077054640785808,-0.0686647349623784,-0.0234593906897477,0.0077592494198087,0.0070077904084579,-0.0022409978959487,0.0010384526591461,0.0708541669820813
0.0103417051710867,-0.0734088765622735,-0.0204962968735947,0.0067577959013165,0.0071146231014206,-0.0022187831811975,0.0010549563786461,0.0708548760645958
0.0077989850531389,-0.07298506672213,-0.0175297701216476,0.0057650643566795,0.0072203708324639,-0.0021966179722435,0.0010714490372532,0.0708555855364855
-0.0064045144916922,-0.0608315174557991,-0.0146416683521084,0.0047829477861513,0.007325028942138,-0.0021745024379618,0.0010879306103194,0.0708562953989527
-0.0359909388803347,-0.0331497042475913,-0.0119102147330823,0.0038132950279503,0.0074285928569398,-0.0021524367499457,0.0011044010729222,0.0708570056531416
-0.0248576031119481,0.0095837692437534,-0.0094077309412186,0.0028579065079521,0.0075310582292024,-0.0021304210728261,0.0011208604002505,0.0708577163003898
-0.134511298068578,0.0622715459484754,-0.0071984803880748,0.0019185313668416,0.0076324208011159,-0.0021084555695529,0.0011373085679049,0.0708584273418676
-0.187699146852395,0.114379990158053,-0.0053367284414398,0.0009968648040116,0.0077326764016652,-0.0020865403999196,0.001153745551262,0.0708591387787624
0.689738034097176,0.152902054700033,-0.0038651338985839,9.4544736438868e-05,0.0078318208186115,-0.0020646757251382,0.0011701713258598,0.0708598506122698
-0.243658841817245,0.169325150581226,-0.0028135940202862,-0.0007868516580894,0.0079298499130765,-0.0020428617093742,0.0011865858671557,0.0708605628435363
-0.238318327214299,0.164092856808536,-0.0021986448293132,-0.0016458106488409,0.008026759768527,-0.0020210985090162,0.001202989150498,0.0708612754739078
0.339852439263612,0.142002915649197,-0.0020234448128288,-0.0024808844706804,0.0081225465492333,-0.0019993862788948,0.0012193811513707,0.0708619885045457
-0.18179302003046,0.109024048260573,-0.0022782787247214,-0.0032906946133729,0.0082172065045978,-0.0019777251784945,0.0012357618452348,0.0708627019366425
-0.143826875791884,0.0723721119634937,-0.0029414696451733,-0.0040739339674567,0.0083107358227552,-0.0019561153607129,0.0012521312075916,0.0708634157713864
0.253959445900061,0.0373604100623564,-0.0039805686441771,-0.0048293692030271,0.0084031307459796,-0.0019345569739111,0.001268489213889,0.0708641300099399
-0.0735803752042649,0.0057588942552368,-0.0053536933821465,-0.0055558437400297,0.0084943877439949,-0.0019130501659563,0.0012848358395088,0.070864844653657
-0.0439790281023777,-0.0216174059453068,-0.0070109254959555,-0.0062522794960104,0.0085845033596034,-0.0018915950835074,0.0013011710598778,0.0708655597036767
-0.0204350858866813,-0.0427385568951419,-0.0088957309160189,-0.0069176786487048,0.0086734742129319,-0.0018701918781639,0.001317494850582,0.0708662751611968
-0.0046957332053141,-0.0559199916550535,-0.0109464038360315,-0.0075511256759906,0.0087612968521214,-0.00184884069409,0.0013338071869606,0.0708669910273976
0.0037516862457503,-0.0617405906609678,-0.0130975483038561,-0.0081517888269806,0.008847967869565,-0.0018275416709428,0.0013501080439866,0.0708677073034455
0.006482907215931,-0.0618443791129619,-0.015281617208738,-0.0087189214177898,0.0089334840837081,-0.0018062949476678,0.0013663973968164,0.0708684239907019
0.0055178103504476,-0.0583199754968742,-0.0174305297977016,-0.0092518630844537,0.0090178423801425,-0.001785100662957,0.0013826752211004,0.0708691410902959
0.0033525187121745,-0.0537309893604817,-0.0194773697571984,-0.009750040445839,0.0091010397157733,-0.0017639589600597,0.0013989414921994,0.0708698586034316
0.0016402763229098,-0.0497951506924392,-0.0213581340304837,-0.0102129673094865,0.0091830729671994,-0.0017428699746577,0.0014151961856775,0.0708705765312802
0.0007174017370793,-0.0469085170596111,-0.0230134787192245,-0.010640245319008,0.0092639390473405,-0.0017218338385664,0.0014314392769769,0.0708712948750133
0.0003741902219374,-0.0449147006611974,-0.0243903943508612,-0.0110315640005424,0.0093436350953139,-0.0017008506820685,0.0014476707415854,0.0708720136358328
0.0004370414046506,-0.0436854609431535,-0.0254437414152743,-0.0113867000942599,0.0094221583136117,-0.0016799206354807,0.0014638905550423,0.0708727328148637
0.0009011596478454,-0.0432520594017492,-0.0261375964178184,-0.0117055170726501,0.0094995059721698,-0.001659043833894,0.0014800986926194,0.0708734524134771
0.0018690268314242,-0.0437425978579584,-0.0264463872051741,-0.0119879643215277,0.0095756753946749,-0.0016382204041459,0.0014962951298721,0.0708741724328348
0.0034247372028327,-0.0452554329096979,-0.0263558147135202,-0.0122340756213901,0.0096506637950887,-0.0016174504696439,0.0015124798422171,0.0708748928741135
0.0054828058961814,-0.0477072832298173,-0.0258635557323793,-0.0124439678004482,0.009724468474519,-0.0015967341517961,0.0015286528052331,0.0708756137385073
0.007077708903837,-0.0501223149747897,-0.0249797190534114,-0.0126178392621642,0.009797086937517,-0.0015760715724674,0.0015448139943343,0.0708763350271443
0.0051396069192368,-0.0494077183332927,-0.0237269948702047,-0.0127559677380841,0.0098685167545718,-0.0015554628586023,0.0015609633849713,0.0708770567414038
-0.0046262967258711,-0.0412333213189652,-0.0221404012139551,-0.0128587079965622,0.0099387555483024,-0.0015349081278683,0.0015771009524823,0.0708777788824373
-0.0250861746670012,-0.022685951589187,-0.0202665058501917,-0.0129264893521825,0.0100078008300773,-0.0015144074946947,0.0015932266717521,0.0708785014514278
-0.0017704157048215,0.0073775437099258,-0.0181620133943563,-0.0129598131472977,0.0100756501955968,-0.0014939610711723,0.0016093405181204,0.0708792244495602
-0.0999461816208061,0.0476229742220824,-0.0158916654115292,-0.0129592500130204,0.0101423014490829,-0.0014735689710249,0.0016254424672484,0.0708799478779668
-0.146477174951231,0.0916513733718358,-0.01352548693094,-0.012925436871139,0.0102077524616366,-0.0014532313125264,0.0016415324943292,0.0708806717380349
0.453021870340699,0.128483548274034,-0.0111355154674552,-0.0128590738170344,0.0102720011573228,-0.0014329482045476,0.0016576105749654,0.0708813960309051
-0.207655211084785,0.147730271988213,-0.0087922631943414,-0.0127609207483836,0.0103350453505041,-0.0014127197535798,0.0016736766846055,0.0708821207577671
-0.207016548759179,0.144632682358207,-0.0065612527828452,-0.0126317944113385,0.0103968829393019,-0.0013925460627085,0.0016897307987657,0.0708828459197964
0.482998325377589,0.118966463463109,-0.004499986153039,-0.0124725652325437,0.0104575120375315,-0.0013724272371169,0.0017057728929925,0.0708835715181443
-0.142108370922664,0.0752775036256062,-0.0026556467846181,-0.0122841538576428,0.0105169308292199,-0.0013523633866355,0.001721802942529,0.0708842975542055
-0.0930892366658417,0.0243548729005327,-0.0010637361957133,-0.0120675279346516,0.010575137554562,-0.0013323546110036,0.0017378209230205,0.0708850240290951
-0.0484922584550201,-0.0218956418113935,0.0002522918481911,-0.0118236986760795,0.0106321303485407,-0.001312401008101,0.0017538268098523,0.07088575094401
-0.0155010794100408,-0.0562774022299928,0.0012804958187503,-0.0115537178170875,0.0106879074423961,-0.0012925026828243,0.0017698205786837,0.0708864783001154
0.0045494970759173,-0.077452865068284,0.002019226774808,-0.0112586746354095,0.0107424672808446,-0.0012726597313275,0.0017858022048823,0.0708872060985686
0.0134282718264338,-0.0871967161011377,0.0024754948417082,-0.0109396927013018,0.0107958083740852,-0.0012528722436196,0.0018017716632594,0.0708879343405724
0.0147108895247122,-0.089097333717727,0.0026631900849361,-0.0105979268428888,0.0108479293044665,-0.0012331403099246,0.0018177289291953,0.0708886630272302
0.0122267417651596,-0.087002001745381,0.0026013893653158,-0.0102345600596757,0.0108988285562923,-0.0012134640198111,0.0018336739781544,0.0708893921599457
0.0058197592737388,-0.080776264619285,0.0023129164421255,-0.0098508008670003,0.0109485047143056,-0.0011938434692868,0.0018496067855292,0.070890121739873
-0.0083596243791668,-0.0665947975379757,0.0018232456265588,-0.0094478806449945,0.0109969565860182,-0.001174278745585,0.0018655273269689,0.070890851768176
-0.0324338395897376,-0.0423613177959265,0.0011597772233578,-0.0090270507834762,0.0110441830524581,-0.0011547699306155,0.0018814355778921,0.0708915822460478
-0.008291514611668,-0.0106593187947755,0.0003514583839793,-0.0085895800790058,0.0110901830740377,-0.0011353171055562,0.0018973315139475,0.0708923131745965
-0.0958445750587648,0.0217273744562819,-0.0005713422255423,-0.0081367520090383,0.0111349555225876,-0.0011159203511592,0.0019132151104018,0.0708930445552335
-0.119930318923668,0.0462722552594059,-0.0015768562573178,-0.0076698624315266,0.0111784993761093,-0.0010965797549159,0.0019290863428115,0.0708937763891012
0.536623763402601,0.0568821611031365,-0.0026320128401725,-0.0071902173141262,0.0112208138458144,-0.0010772953947097,0.0019449451867525,0.0708945086773711
-0.126885388028595,0.0542274234490113,-0.0037027691401772,-0.0066991302013933,0.0112618982260046,-0.001058067343757,0.0019607916176813,0.0708952414212255
-0.118371457176377,0.046188680240323,-0.0047547596371644,-0.0061979198849029,0.0113017518989481,-0.0010388956739071,0.001976625611303,0.0708959746217776
-0.0857170073856285,0.0417271885604286,-0.0057542445812818,-0.0056879079514111,0.0113403741696105,-0.0010197804571624,0.0019924471427754,0.0708967082804471
-0.116497264533893,0.0450541784098788,-0.0066692384427939,-0.0051704167028872,0.0113777644559628,-0.0010007217724909,0.0020082561878601,0.0708974423983637
-0.124502372694599,0.0532653633377643,-0.0074706560094341,-0.0046467670644218,0.0114139224202845,-0.0009817196881929,0.0020240527218919,0.0708981769767069
0.509714003696912,0.0580016760754145,-0.0081333369589426,-0.0041182762112876,0.0114488478185539,-0.0009627742680713,0.0020398367196622,0.0708989120166478
-0.122195846091114,0.050925061789459,-0.0086368709415457,-0.0035862553625795,0.0114825405041296,-0.0009438855742188,0.0020556081565489,0.0708996475193209
-0.101509519964691,0.0299660344238888,-0.0089662041317498,-0.0030520074169372,0.0115150002656088,-0.000925053670298,0.002071367008025,0.0709003834861535
0.0395288045489387,-0.0004170193603715,-0.0091120306852876,-0.0025168249457858,0.0115462270120119,-0.0009062786262144,0.0020871132495729,0.070901119918247
-0.0399561275190113,-0.0326842937670474,-0.0090709546306184,-0.0019819881636399,0.0115762209078711,-0.0008875605011875,0.0021028468568443,0.0709018568167892
-0.0137951538445837,-0.0596679458566479,-0.0088453825629689,-0.0014487625956048,0.0116049822224988,-0.0008688993509705,0.0021185678053373,0.0709025941829397
0.0025467951840847,-0.0770051219326139,-0.0084431005254832,-0.0009183969183605,0.0116325113322643,-0.0008502952284188,0.0021342760706875,0.0709033320178399
0.008776420523266,-0.0843888945039849,-0.0078765076945334,-0.0003921206494831,0.0116588085619771,-0.0008317481883601,0.0021499716281945,0.0709040703229239
0.0070340724771516,-0.0839424913952344,-0.0071615185129048,0.0001288578059552,0.011683874364314,-0.0008132582920443,0.002165654453483,0.0709048090992796
-0.0027166040353667,-0.0756103127797219,-0.0063161930256127,0.0006433531014537,0.0117077094581858,-0.0007948255892097,0.0021813245221676,0.070905548348104
-0.0226427481018581,-0.0572053969845631,-0.0053591945235727,0.0011502051783104,0.0117303146782461,-0.0007764501268549,0.0021969818097482,0.0709062880705441
-0.0522149706274478,-0.0292383368596823,-0.0043081873950309,0.0016482812952969,0.0117516909755537,-0.000758131948406,0.0022126262919673,0.0709070282677492
0.0802749064895099,0.0032655849377443,-0.0031782979841824,0.0021364781754927,0.0117718392628506,-0.0007398710998716,0.0022282579442113,0.0709077689409118
-0.117171475590567,0.0323170619470072,-0.0019807899123872,0.002613723768771,0.0117907605876466,-0.0007216676339569,0.0022438767423683,0.0709085100911177
-0.136201536417559,0.0495710170230566,-0.0007221286350872,0.0030789789655425,0.0118084562733393,-0.0007035215906077,0.0022594826615052,0.0709092517198102
0.52912748439781,0.0490869719605628,0.0005964064759785,0.0035312395658206,0.0118249277693257,-0.0006854330073644,0.0022750756764108,0.0709099938281228
-0.121568582140728,0.0312464087632634,0.0019784684489528,0.0039695380167085,0.0118401766633417,-0.0006674019312357,0.0022906557624841,0.0709107364172135
-0.0971875414719742,0.0049403638247637,0.003431753921537,0.0043929452378724,0.0118542045036308,-0.0006494283995756,0.0023062228954833,0.0709114794882627
-0.0772708471979279,-0.016965835463954,0.0049666099962798,0.0048005720488457,0.0118670129661823,-0.0006315124427421,0.0023217770509536,0.0709122230423624
-0.0719845495795105,-0.0243166412004218,0.0065943850410561,0.005191570521026,0.0118786040240923,-0.0006136540915219,0.0023373182043161,0.0709129670809638
-0.0843633372908445,-0.014087305771654,0.0083258231401449,0.005565135576079,0.011888979785452,-0.0005958533755348,0.0023528463311708,0.0709137116051865
0.277277746320899,0.0109180264136609,0.0101697596143235,0.0059205063454072,0.0118981425044583,-0.0005781103332118,0.0023683614071544,0.0709144566161974
-0.14752634016171,0.0444923689710057,0.0121322686427084,0.0062569676114684,0.0119060944057718,-0.0005604249923127,0.0023838634079041,0.0709152021151645
-0.183507688312881,0.0780321988557321,0.0142162977117572,0.0065738508607705,0.011912837846894,-0.0005427973745133,0.002399352309054,0.0709159481031866
0.400779645976899,0.102314539034305,0.0164217201878812,0.0068705352570552,0.0119183754882919,-0.0005252275010809,0.0024148280860374,0.0709166945817225
-0.22127584979958,0.110621021295438,0.018745652629071,0.0071464488689926,0.0119227101326752,-0.0005077153928841,0.0024302907144105,0.0709174415518774
-0.214023809193204,0.100640392656761,0.0211828340273897,0.007401069669236,0.0119258447347204,-0.0004902610797093,0.0024457401699777,0.0709181890148278
0.533925969984074,0.0721014292648874,0.023725865311878,0.0076339266132425,0.011927782227862,-0.0004728645796226,0.0024611764281722,0.0709189369717282
-0.146512206502079,0.0274331719326217,0.0263651495611603,0.0078446003440113,0.0119285256815349,-0.0004555259047194,0.0024765994637678,0.0709196854237022
-0.0968146666940533,-0.0252087681696081,0.0290884340168868,0.0080327238176465,0.0119280784714385,-0.0004382450663542,0.0024920092518286,0.0709204343722153
-0.0496941703573286,-0.0753177714786364,0.0318799470189583,0.0081979831868469,0.0119264441206144,-0.0004210220771316,0.0025074057683359,0.0709211838183411
-0.0125376139453915,-0.115486239502072,0.0347192428938797,0.0083401184516095,0.0119236263076483,-0.0004038569576612,0.0025227889887201,0.0709219337632664
0.0116687494226294,-0.142701355624552,0.0375799599395614,0.0084589241861949,0.0119196286961344,-0.0003867497169244,0.0025381588888247,0.070922684208132
0.0212043789530522,-0.155209061318334,0.0404287271466737,0.0085542498928596,0.0119144550865746,-0.0003697003591207,0.0025535154442241,0.0709234351540701
0.0154325209768114,-0.152331403854364,0.0432244366970666,0.0086260002478389,0.0119081095861728,-0.0003527088864357,0.0025688586306368,0.0709241866022736
-0.004024142557854,-0.135641997692741,0.0459180565402155,0.0086741355832411,0.0119005964521364,-0.0003357753026016,0.0025841884238,0.070924938553804
-0.0366615318422623,-0.105588442999904,0.0484530864472526,0.0086986721071095,0.0118919200982456,-0.0003188996196532,0.0025995047990768,0.0709256910101349
-0.0826146672740741,-0.0619729403963211,0.0507666707173243,0.0086996821582188,0.0118820849272283,-0.0003020818370025,0.0026148077322338,0.0709264439723924
-0.137070957752196,-0.0095407151122673,0.0527913106439999,0.0086772940529269,0.0118710954771738,-0.0002853219502455,0.00263009719889,0.0709271974417184
0.421416320426493,0.0414423734583451,0.0544570642294628,0.0086316917644955,0.0118589565902712,-0.0002686199521026,0.0026453731748544,0.0709279514192922
-0.229453440651988,0.0800132301338659,0.0556940567751019,0.0085631147799516,0.011845673258769,-0.0002519758376241,0.0026606356357412,0.0709287059061828
-0.249403583593927,0.0992954359153008,0.0564350835645712,0.0084718576335224,0.0118312506298316,-0.0002353896103267,0.0026758845571557,0.0709294609038714
0.668984267690446,0.0974878627394918,0.0566180979227205,0.0083582694047577,0.011815693841058,-0.0002188612598675,0.0026911199145909,0.0709302164134687
-0.229202995095235,0.0795578728314588,0.0561884380031786,0.0082227527527198,0.0117990081613367,-0.0002023907723602,0.0027063416827749,0.0709309724361268
-0.205988694859733,0.0575737123759354,0.0551007199362804,0.0080657627100107,0.0117811991579642,-0.0001859781306084,0.0027215498371395,0.070931728973011
0.142443374636686,0.0444198724938272,0.0533204010079897,0.0078878055917826,0.011762272545712,-0.0001696233215845,0.0027367443537222,0.070932486025198
-0.191120380903351,0.0473317862716452,0.0508250804519281,0.0076894375276377,0.0117422341899149,-0.000153326339679,0.0027519252077275,0.0709332435941769
-0.204986360142412,0.0646243857291293,0.0476056146704122,0.0074712629068985,0.0117210899453692,-0.0001370871655378,0.0027670923750981,0.0709340016810421
0.526959038098107,0.0868450117370123,0.0436670716978451,0.0072339323346439,0.0116988457916196,-0.0001209057776482,0.0027822458314636,0.0709347602869566
-0.23287304231446,0.101561801986337,0.039029469197402,0.0069781403167709,0.0116755080136992,-0.0001047821654523,0.0027973855526319,0.0709355194130709
