Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17
-0.236135442328805,0.129000683969313,0.0301739756806469,0.0115299857978253,-0.00162506618428551,-0.00373185591493946,-2.25081041604402e-05,0.0708102270844048,-0.0570469190558874,-0.110778639205712,-0.111279882082178,-0.0383568159211186,0.0691633366439233,0.0175210883785793,0.0113586548181745,0.13269607236598,0.102057638094138
-0.202070355970267,0.0916977945489947,0.0317681473168899,0.0129701953932668,-0.00146440995878136,-0.00370692837096527,-5.35702743611994e-06,0.0708109140682985,0.0654589444639379,0.0125514825298057,-0.101075129277863,-0.108856449560225,-0.0419979993528323,-0.0202184580448865,-0.0365575268972381,0.11973263638288,0.102825838423586
0.163125827843908,0.0570095527113917,0.0329921767879916,0.0143687244818077,-0.00130429765097915,-0.00368203673974849,1.17845334073565e-05,0.0708116013655549,-0.069550009340725,0.0849708187759279,0.213222567354956,0.0944848282937997,-0.0734205305292058,-0.0449908262967997,-0.0691361460850647,0.100223445694769,0.104061150468215
-0.145938112093614,0.030270475760577,0.033904327312257,0.0157240266166605,-0.001144741849882,-0.00365718127731045,2.89165539385989e-05,0.0708122889773737,0.0672961267790882,-0.127567122357565,-0.111705297765796,0.0568726177169171,0.0295085590855668,-0.0230134703891957,-0.0733135051484596,0.0777476839629846,0.107605935689443
-0.129088684913429,0.0112449560163431,0.0345682142027365,0.0170346160592142,-0.000985755041373606,-0.00363236223816282,4.60390097102914e-05,0.0708129769049616,-0.0617374274301193,0.0884018136428458,-0.111280598245743,-0.131100114199144,0.0675080598148599,0.0227133090193536,-0.0528480563252357,0.0509814627725166,0.111656230957332
0.32841571161555,-0.00376212260594663,0.0350498974580484,0.01829907043179,-0.000827349604484161,-0.00360757987632631,6.31518762897049e-05,0.0708136651495234,0.0540915123865636,0.0054606595845734,0.230065029651937,0.0157606802299189,-0.0193874810360052,0.0436840058796056,-0.0198422667624273,0.0189440835034443,0.114751054549953
-0.101911184328227,-0.0196622624818092,0.0354151759617447,0.0195160343006263,-0.00066953784816084,-0.0035828344456551,8.02551292235658e-05,0.0708143537122579,-0.0429961642337668,-0.0899032120628065,-0.112457510755014,0.131232019898562,-0.0574223497767466,0.0207390681776763,0.0122345551716732,-0.017979545996856,0.115884957371071
-0.0836787567652069,-0.0395746163530001,0.0357272171521374,0.0206842227941351,-0.000512331969019924,-0.00355812619750015,9.73487440486197e-05,0.070815042594406,0.0325311783704018,0.116893296676377,-0.123359895488425,-0.085132214239899,0.0175644249671,-0.0153417921661781,0.0356661976272216,-0.0564603306700778,0.115474639348408
0.104947842609759,-0.0631691230109717,0.0360445579254145,0.0218024240466192,-0.000355744015527436,-0.00353345538208956,0.000114432696309398,0.0708157317971527,-0.0236807913846132,-0.0696228357565571,0.240897192556899,-0.0886409764857591,0.0535111289128862,-0.0224380917858898,0.0510478935250482,-0.0894310886474387,0.116578430717773
-0.0387515100526077,-0.0877767509176818,0.0364194394302373,0.0228695014248519,-0.000199785918058573,-0.00350882225003058,0.000131506961583416,0.0708164213217061,0.0145793708817802,-0.027272615530854,-0.122929608330359,0.126505750850096,-0.0233090419293539,-0.00788169618703944,0.0549161235520296,-0.115045499476128,0.118475910892122
-0.017983424841661,-0.110234361933672,0.0368964038030056,0.0238843968263394,-4.44694892163332e-05,-0.00348422704944462,0.000148571515380439,0.0708171111692682,-0.0063483550701586,0.112019703981303,-0.120863615217376,0.0241513505223573,-0.0525253553198493,-0.000953667875977501,0.046314556387315,-0.131461746253115,0.121307557273003
-0.00197721480621995,-0.128013955669654,0.0375110858134021,0.0248461334855169,0.000110193529304468,-0.00345967002650797,0.000165626333120866,0.0708178013410377,-0.00141353967974111,-0.13019250984207,0.249492342838133,-0.137827965819923,0.0263180361788068,-0.0106034251394769,0.0249607388424642,-0.139110034196471,0.124002356714341
0.00840367222254674,-0.140276853841171,0.0382891611274252,0.0257538171668292,0.000264191522277315,-0.00343515142643663,0.000182671390304714,0.0708184918382246,0.00926038539824022,0.067685177629545,-0.130156024103434,0.0472416561111079,0.0539100542384213,-0.00959424600783771,-0.00372949804190451,-0.137056702084887,0.127135664728926
0.0130762008727453,-0.146954025812058,0.0392454551301682,0.0266066389338464,0.000417513044297807,-0.00341067149352356,0.000199706662516235,0.0708191826620072,-0.019011912632622,0.038473569787221,-0.125144189171607,0.110587827071864,-0.0306952664168173,0.0175869599123774,-0.0326898229145417,-0.125298968011878,0.131205956185469
0.00899626910634592,-0.145003944174994,0.0403832752625925,0.0274038775600899,0.000570146779702893,-0.00338623047259377,0.000216732125220457,0.0708198738136365,0.0307122865606457,-0.126951448098496,0.258581796205384,-0.107681127976384,-0.060783226796866,0.0389402282774247,-0.0585757552673737,-0.108010290356474,0.13389382037033
-0.00906503058283699,-0.129188505175154,0.0416940695701592,0.0281449002041202,0.000722081541105299,-0.00336182860567103,0.00023374775396616,0.070820565294311,-0.0419250195527709,0.14831422124635,-0.126052304692079,-0.0450115240857352,0.040149026677431,0.0220323842070256,-0.0728742197082157,-0.0860850571720273,0.135616971421192
-0.0436048780547531,-0.0969896704501372,0.0431575330214962,0.0288291647739054,0.000873306212830004,-0.0033374661328499,0.000250753524278435,0.0708212571052301,0.05348241347692,-0.0847441615700158,-0.139625834761627,0.132241259299992,0.0713380641319851,-0.0265336553065946,-0.068727621353129,-0.0609153606361589,0.136093363205053
0.0173559909678735,-0.0492437439220494,0.0447422770347624,0.0294562218487828,0.00102380981549725,-0.00331314329303671,0.000267749411679907,0.0708219492476013,-0.063601818449987,-0.028751210094037,0.270229484393158,-0.0287946607058959,-0.0434719686261311,-0.0541995561441922,-0.0402110689531308,-0.0310715668642341,0.137233909189376
-0.155084982636599,0.00966006873510546,0.0464071008117258,0.0300257147410617,0.00117358155869879,-0.00328886032432206,0.000284735391728019,0.0708226417226018,0.0685262038844245,0.124895336878693,-0.131239247861656,-0.118974937843892,-0.0854251856959903,-0.0262756474631271,0.00863814280813929,0.00339254728434465,0.14022887579497
-0.217434909541933,0.0696116864943888,0.0481028024326132,0.0305373813184686,0.00132261079067757,-0.00326461746558137,0.000301711439874805,0.0708233345314912,-0.0685048553612829,-0.15292654797575,-0.149898448411112,0.0890350854463079,0.0378010206980654,0.0277271168729407,0.0598540442733616,0.0375138768551024,0.142884147384043
0.73296365516786,0.116897729670086,0.049774382324223,0.0309910555875662,0.00147088699557575,-0.00324041495244719,0.000318677531672858,0.0708240276754637,0.0628293032323925,0.0989925559952991,0.293274210721041,0.0765413402433968,0.101282661909345,0.0556055805575583,0.0969736978662238,0.0698039840363095,0.146160892204954
-0.293653940404631,0.141341354243203,0.0513634173593388,0.0313866672947371,0.00161839972761571,-0.00321625301859533,0.000335633642612621,0.0708247211557199,-0.050352939109309,0.00604296908949966,-0.146569461876894,-0.132151068308777,-0.0346918283816053,0.0246738677806478,0.101563861640437,0.0940837736729977,0.146794628289708
-0.295967340648424,0.14168174119179,0.0528103549143488,0.0317242430332168,0.00176513868373323,-0.00319213189638064,0.000352579748250658,0.0708254149734645,0.0343668982023892,-0.0973337422230735,-0.146231616719294,0.00065579105530472,-0.105653691779885,-0.0244965103131999,0.0752437380151578,0.11273964978258,0.147836100959372
0.554781840800683,0.122552382812593,0.0540565355000127,0.032003907317614,0.00191109376593671,-0.00316805181745943,0.000369515824079328,0.0708261091298739,-0.0179086739842179,0.122423612722092,0.293485285579827,0.1277296616754,0.0274862177330279,-0.0441862764137145,0.0242614315149894,0.124156519332839,0.148551889694842
-0.249605862341068,0.0922086307213607,0.0550458625845715,0.0322258815571504,0.0020562550207674,-0.00314401301434373,0.000386441845344903,0.0708268036262164,0.00397766188726799,-0.0724798730719557,-0.148371660168736,-0.0732921252209172,0.109755299031658,-0.0208174252105067,-0.0368920969395473,0.127475958894058,0.148511280566236
-0.22033452097076,0.0619064516457689,0.0557261315863533,0.0323904845680893,0.00220061263529393,-0.00312001571593382,0.000403357787507643,0.0708274984636812,0.00578647842779064,-0.0134660759928063,-0.142040808855391,-0.0793292866540801,-0.0168809803593442,0.0201891937870816,-0.0875020725828292,0.124359569394479,0.148887146000956
0.29961929424406,0.0413359142625581,0.0560501042415605,0.0324981332689888,0.00234415686263851,-0.00309606014940077,0.000420263626123837,0.0708281936434708,-0.0098916975809566,0.0779389861886856,0.287048805488489,0.113426567383079,-0.115492062565016,0.0361105071554652,-0.112588776710495,0.114266505179048,0.148682934220165
-0.193808998998449,0.034602423803841,0.0559764542962018,0.0325493408333838,0.00248687810176115,-0.00307214654017927,0.000437159336654597,0.0708288891667863,0.00671588222654662,-0.0823130394570677,-0.142875023269695,0.0132801437355,0.00921906824723603,0.018398170877414,-0.100321491469492,0.101033757277514,0.150443814796995
-0.198265849896723,0.0393863197640531,0.0554706919606155,0.0325447163861862,0.00262876696984762,-0.00304827511344597,0.000454044894651237,0.0708295850348152,0.00151110232536427,0.0244167765256923,-0.150610924836049,-0.124043289682291,0.111609989620029,-0.0192297499334484,-0.0583269378070144,0.0823787887790206,0.151920420001659
0.404309171216547,0.0487642863163582,0.0545061188136332,0.0324849651041088,0.00276981423161655,-0.00302444609550075,0.00047092027551398,0.0708302812488345,-0.0134406473106672,0.0533652783686896,0.297644342756237,0.0605723670329954,-0.00103828935611851,-0.0399975874301612,-0.000982423963784135,0.0583995758734732,0.152880165191266
-0.210620682529989,0.0539569002456727,0.0530647816421686,0.0323708862917147,0.00291001079407346,-0.00300065970844477,0.000487785454787713,0.0708309778100164,0.0295404789184709,-0.0922964567800494,-0.143441261569421,0.092142671125331,-0.107010717732361,-0.0224750431985657,0.0517994724348557,0.0278264060810982,0.15141050171558
-0.202389336661533,0.0476389025071411,0.0511383162786157,0.032203371296915,0.00304934762397261,-0.00297691617263883,0.000504640407961715,0.0708316747195658,-0.0447040609729785,0.0683725316614174,-0.153227862350287,-0.108534288780707,0.00225333752566194,0.0257926526881406,0.0881644868625562,-0.00595829672895672,0.148513382818269
0.516408044315312,0.0257360037078437,0.0487285365090778,0.0319834026956968,0.00318781583380325,-0.00295321570650128,0.000521485110532588,0.0708323719786795,0.0559046268671475,0.00399576174956636,0.295465331230468,-0.0317355499736184,0.106273255211154,0.0614759258977746,0.103693756183278,-0.0375035308619677,0.146569576843486
-0.138524618967056,-0.0108023050141678,0.0458476338529073,0.0317120527657441,0.0033254067644648,-0.00292955852846392,0.0005383195380252,0.0708330695885461,-0.0609764351030872,-0.0811981293693428,-0.147192773696157,0.116411643427258,-0.0113639794988613,0.0318678685272663,0.0903189175522763,-0.0690089536877735,0.141709733303317
-0.091207928731782,-0.0546455281695663,0.0425178985840086,0.0313904800548022,0.0034621119045115,-0.00290594485824729,0.000555143665822958,0.0708337675504504,0.0622982752858868,0.121333308748921,-0.131895704833192,-0.016654041415612,-0.0940353645162234,-0.0341737218433885,0.0585335988361114,-0.0937016800165833,0.13726673992384
-0.0459176784074646,-0.0959951765094996,0.0387709558089567,0.0310199278001664,0.00359792288367197,-0.00288237491088388,0.0005719574694947,0.0708344658655583,-0.061659475031384,-0.0991347525157005,0.266115678103643,-0.107885452624516,0.0183668035278254,-0.0711020138094449,0.0175890666552645,-0.109476718231153,0.132971005936379
-0.00971526460885729,-0.127830989521921,0.0346466242834743,0.0306017219046572,0.00373283138286888,-0.00285884889977261,0.000588760924472986,0.0708351645350779,0.0593720069053075,0.0195394763322164,-0.138906693016097,0.0596326306727452,0.0819527643796587,-0.0373480136492733,-0.0220558249581402,-0.114044315313529,0.12960125460119
0.0141553310934584,-0.146957052095075,0.0301915746472467,0.0301372665984973,0.00386682922548153,-0.00283536703613454,0.000605554006324568,0.0708358635602009,-0.0585608463262321,0.0757525310618738,-0.113234257556152,0.0802876449068246,-0.0298953409323074,0.0358143230585128,-0.0535767117443829,-0.106961167453754,0.127562759533469
0.0227636444477613,-0.150496532809042,0.0254579678426784,0.0296280419468885,0.00399990847054649,-0.00281192953142146,0.000622336690470532,0.0708365629421179,0.0597120096877813,-0.138326253575823,0.237137039208892,-0.0963526255946268,-0.0777263963266808,0.0691923197837185,-0.0782658165030896,-0.0931658680284438,0.123819608699039
0.0136597727987411,-0.136057501328329,0.0205022309687585,0.0290756012029113,0.00413206132210772,-0.0027885365983329,0.000639108952106745,0.0708372626820366,-0.0602774660229301,0.137998279892614,-0.116450980224708,-0.0292026234754842,0.0493446938069648,0.0345261723293109,-0.0910581437793753,-0.0731665924508793,0.119211866620935
-0.0126466934476153,-0.104210879800916,0.0153840821075592,0.0284815659160968,0.00426328012155597,-0.00276518844447779,0.000655870766679393,0.0708379627811176,0.06096237287857,-0.0681440648588713,-0.109897462132256,0.108848640513092,0.0775715528983598,-0.0286978374719592,-0.0876965608220413,-0.0487754486022837,0.11341143983455
-0.0551886078849838,-0.0559878086101063,0.0101658362691869,0.0278476229010244,0.0043935572508823,-0.00274188527629815,0.000672622109638723,0.070838663240656,-0.0598835980727065,-0.039114044704921,0.212770624802785,-0.0218988546195374,-0.0637268717049901,-0.0536321416320023,-0.0621619742258575,-0.0192724702922867,0.108209154084959
-0.112048096114222,0.00662764663763837,0.0049119436440606,0.0271755208833391,0.0045228852335195,-0.00271862730260074,0.000689362956427554,0.0708393640618376,0.0531520489791511,0.128474482242301,-0.102714613805855,-0.100279536734715,-0.0811602234051533,-0.0227686728800048,-0.0146830866093631,0.0152840726817677,0.105380654049141
-0.175058102962739,0.0754003814618595,-0.000311344126209163,0.0264670649986601,0.00465125682768386,-0.00269541472768237,0.000706093282571777,0.0708400652458555,-0.041721326286497,-0.160086623171621,-0.105514709868649,0.060367192445562,0.0678410908835415,0.0140291895803345,0.0396432626611793,0.0483192278753257,0.102100191660326
0.575815753964504,0.135782013531314,-0.00543632214549227,0.0257241131736378,0.0047786649267439,-0.00267224775258515,0.000722813063520566,0.0708407667939129,0.0258831259916685,0.119093380496423,0.205072277840496,0.0814531094670659,0.0887284403328294,0.022178308355458,0.0878076389082754,0.0778869205574774,0.0995507761746187
-0.262142773927064,0.173751593202831,-0.0103943587396594,0.0249485724992569,0.00490510256016478,-0.00264912657750384,0.000739522274803532,0.0708414687071708,-0.00577057215554059,-0.0228167629491869,-0.102864737458557,-0.0984689490796952,-0.0750043988904431,0.00569620686175962,0.112619751926666,0.0981768136303846,0.0952827699675085
-0.265436154680107,0.182407613883815,-0.0151167560734799,0.024142393606916,0.00503056278573289,-0.00262605140160548,0.000756220891795494,0.0708421709869329,-0.0158431830492543,-0.081808041593899,-0.0895046955199106,-0.0379368581902535,-0.0892921215647848,0.00358004820958284,0.109814407669259,0.109964079992403,0.0915194475496459
0.622387624124912,0.160784157889824,-0.0195360362351181,0.0233075664392616,0.00515503879456498,-0.00260302242669033,0.000772908889977779,0.0708428736343785,0.0355624303085902,0.14359529345787,0.180077795030011,0.114513012076451,0.0781752305859291,0.0161266325400905,0.0775292414529349,0.111056926264053,0.0874026357477687
-0.187579649574051,0.114389514572423,-0.0235876283738859,0.0224461163157064,0.00527852401376013,-0.00258003984951751,0.000789586244860962,0.0708435766507036,-0.0488925093209037,-0.132804653231189,-0.0903618042579264,-0.011787873313302,0.0900442687088704,0.0100120599180796,0.0203952506952031,0.0987498694137262,0.0807011830538414
-0.125903501196869,0.0570608024544195,-0.0272118410408422,0.0215600986795854,0.00540101199844586,-0.00255710386372168,0.000806252931875643,0.0708442800371063,0.0567320523351743,0.0644427985900713,-0.0678341973030712,-0.0992387953682593,-0.0703413140170688,-0.0165826885033331,-0.0410032958566098,0.0780973420795817,0.0741894602212555
-0.041288270491305,0.0041142211158167,-0.0303559410988645,0.0206515937607245,0.0055224964319119,-0.00253421466185124,0.0008229089265966,0.0708449837947488,-0.0582736825343323,0.0249554508588058,0.136641173308107,0.0486365210185752,-0.0912254607329934,-0.0368897942924991,-0.0882236430842618,0.0518168421770235,0.0677477706779008
-0.0265257863827578,-0.0350376420520508,-0.0329761150957483,0.019722702824722,0.00564297101222726,-0.00251137243564215,0.000839554204306807,0.070845687924943,0.0505449913339147,-0.0967296143600096,-0.0692140051611691,0.0735385883761494,0.0647079266041178,-0.016332887916687,-0.102839178965031,0.0277205994017126,0.0655967930138804
-0.000561752054916168,-0.0581511211162711,-0.0350391039321012,0.0187755437530008,0.00576242956062019,-0.00248857737979705,0.000856188740603335,0.0708463924288611,-0.0391194233670993,0.110678920527239,-0.0609616251384623,-0.0887163981856404,0.0746548330183656,0.018691658545619,-0.0904768599393153,0.00298234530744652,0.0640849379464831
0.0105019597136061,-0.0669257665402602,-0.036523384634713,0.0178122451925513,0.00588086613347787,-0.00246582968321124,0.000872812510846164,0.0708470973077029,0.0274522497640379,-0.0626908970437536,0.123078000301341,-0.0262793500334261,-0.0600208811294203,0.031199877690894,-0.0609618153344049,-0.022365084849029,0.0622717085634561
0.0110988284293852,-0.0658062745746283,-0.0374198700898675,0.016834942807416,0.00599827490656233,-0.00244312953167355,0.00088942549014531,0.0708478025626605,-0.018008079471781,-0.0140941847437214,-0.0581120306943602,0.107555940314849,-0.0534099091367868,0.0151360156778674,-0.0224738831616817,-0.0447821982585118,0.061992180616881
0.00751827392266709,-0.0610806042062523,-0.0377321538026957,0.0158457751728325,0.00611465017432817,-0.00242047710969237,0.000906027653902063,0.0708485081949106,0.011118548955445,0.0696824194241932,-0.0671421792167088,-0.0394933637415185,0.0508102069060625,-0.0161510085016323,0.0110588189485882,-0.0657785358529139,0.061124829627315
0.00409154270426818,-0.0570660030396632,-0.0374763649041182,0.0148468784261626,0.00622998623170839,-0.0023978726016643,0.000922618977533753,0.0708492142057728,-0.00652202334640449,-0.0713404288572864,0.126330082521507,-0.0833635272694397,0.0357212246249066,-0.0292413198110018,0.0347735002741497,-0.0829806502332419,0.0608131340910503
0.00197122355416707,-0.0548889656914001,-0.0366807215966136,0.01384038241061,0.00634427748510392,-0.00237531619476361,0.000939199436497032,0.0708499205963994,0.00360628640417808,0.0239050637908125,-0.0594516141601949,0.0890564052600098,-0.045244932757823,-0.0131456466296527,0.0464487433809876,-0.0960988195817452,0.0605619062868908
0.000946779424402908,-0.0543014424580817,-0.0353848505738241,0.012828406729611,0.00645751857373377,-0.00235280807012812,0.000955769006291982,0.0708506273679943,-0.00168627279235796,0.0352839072193953,-0.0675080441349113,0.0303746156439429,-0.0172666814709513,0.0143981740456854,0.0482849740135575,-0.104685012192907,0.0601315863961981
0.000710896551588671,-0.054948067506735,-0.0336389028158357,0.0118130557465498,0.00656970424655169,-0.00233034840623722,0.000972327662374615,0.0708513345217432,0.000445184788738278,-0.0620803029854546,0.129337906378977,-0.105772366856149,0.0433808574754824,0.0280249949331408,0.0462087330456683,-0.106869897992963,0.0605840271430192
0.00115696653338447,-0.0566647176907534,-0.0315024732827189,0.0107964150198995,0.0066808293607562,-0.00230793737962822,0.000988875380234749,0.0708520420588257,-0.000933250617803534,0.035274346396106,-0.0661866435875736,0.0289850527994794,-0.00421735834415455,0.01313262454083,0.0423599943041836,-0.102819697087338,0.0616853151195034
0.00238335680398126,-0.0594840644209852,-0.0290433160219722,0.00978054793068348,0.00679088875952998,-0.00228557516702814,0.00100541213534081,0.07085274998045,0.00183930581254687,0.0232413603342535,-0.0635681431068625,0.0871629883804761,-0.045210644589606,-0.0166007836503139,0.03626581340229,-0.0925864503944555,0.0638784283119358
0.00457411224177938,-0.0635177732544912,-0.0263358414240282,0.00876749080899898,0.00689987738491155,-0.00226326194811229,0.00102193790318303,0.0708534582877588,-0.00379282814858199,-0.0706579669791612,0.130361004031952,-0.0814195970964368,0.0206520194668346,-0.0357192306651323,0.021419562944644,-0.0797351651344679,0.0651067785287393
0.00770546407858087,-0.0686647349623784,-0.0234593906897477,0.00775924941980879,0.00700779040845792,-0.00224099789594877,0.00103845265914611,0.0708541669820813,0.00945325778776816,0.0725823775140479,-0.0632972508629976,-0.0336059360639397,0.0525583702162854,-0.0198749483040244,-0.00394707269824717,-0.0657007145608416,0.0648642156327679
0.0103417051710867,-0.0734088765622735,-0.0204962968735947,0.0067577959013165,0.00711462310142061,-0.00221878318119753,0.00105495637864618,0.0708548760645958,-0.0176155473344,-0.0181000193010659,-0.0654195378180521,0.106003084209451,-0.0306741092151203,0.0258666393704496,-0.0340900470027391,-0.0493712090047763,0.0642433311371534
0.00779898505313897,-0.07298506672213,-0.0175297701216476,0.00576506435667957,0.00722037083246393,-0.00219661797224356,0.00107144903725321,0.0708555855364855,0.0283907775583508,-0.0618776608587644,0.124814215069286,-0.0355058255739632,-0.0602457785699669,0.0566612916691314,-0.0607445523276766,-0.0303887668661878,0.0635320394009216
-0.00640451449169223,-0.0608315174557991,-0.0146416683521084,0.00478294778615139,0.00732502894213807,-0.00217450243796182,0.00108793061031946,0.0708562953989527,-0.0422668182182212,0.113340839808295,-0.057121904142306,-0.0870153414949956,0.0405659645225423,0.032650360887416,-0.0738921788976803,-0.00754808496990335,0.0639430155818097
-0.0359909388803347,-0.0331497042475913,-0.0119102147330823,0.00381329502795037,0.0074285928569398,-0.00215243674994573,0.00110440107292228,0.0708570056531416,0.0576670645208432,-0.0984095560690268,-0.0703726806709744,0.0896777250049626,0.0638176482212846,-0.0379986819718807,-0.070323252030221,0.0166178659281896,0.063987783202939
-0.0248576031119481,0.00958376924375342,-0.00940773094121862,0.00285790650795216,0.00753105822920243,-0.00213042107282614,0.00112086040025051,0.0708577163003898,-0.0720973778711183,0.0201817169481249,0.130693360054608,0.0384017403433407,-0.046575934198604,-0.0828820219326494,-0.0470152568403963,0.0422963170689598,0.0645239585969616
-0.134511298068578,0.0622715459484754,-0.00719848038807488,0.00191853136684163,0.00763242080111594,-0.00210845556955294,0.00113730856790494,0.0708584273418676,0.0814536006293197,0.0766484664967378,-0.0621616525426573,-0.118465077064811,-0.068500895244822,-0.0428711455952721,-0.00543215736174184,0.0706020284319012,0.0676225581277074
-0.187699146852395,0.114379990158053,-0.00533672844143986,0.000996864804011632,0.0077326764016652,-0.00208654039991969,0.00115374555126208,0.0708591387787624,-0.0868101111128499,-0.141000581141224,-0.0792124563111714,0.0197272924059471,0.0417698409384778,0.0445189766775854,0.0387622291508444,0.0960702711743615,0.070692907663185
0.689738034097176,0.152902054700033,-0.00386513389858393,9.4544736438868e-05,0.00783182081861151,-0.00206467572513825,0.00117017132585985,0.0708598506122698,0.0873144004722401,0.132510862576,0.152914952902981,0.118519833682756,0.0733678924453738,0.0917333768787057,0.0714108225289456,0.115982214975431,0.0737576635406362
-0.243658841817245,0.169325150581226,-0.00281359402028623,-0.000786851658089466,0.00792984991307659,-0.00204286170937426,0.00118658586715573,0.0708605628435363,-0.0800063490386046,-0.0468722168966639,-0.0742304756192643,-0.0839488261255659,-0.0383538027757364,0.0437091555263916,0.0776098291583557,0.123778171126306,0.0729649135029779
-0.238318327214299,0.164092856808536,-0.00219864482931325,-0.00164581064884096,0.00802675976852708,-0.00202109850901624,0.00120298915049804,0.0708612754739078,0.0695006764015942,-0.0632930058084156,-0.0757131422178609,-0.0685821338106567,-0.0622156899721696,-0.0410576384346272,0.0634214974820139,0.123384353615588,0.0717944972656998
0.339852439263612,0.142002915649197,-0.0020234448128288,-0.00248088447068042,0.00812254654923334,-0.0019993862788948,0.00121938115137074,0.0708619885045457,-0.058499369471208,0.133890363963686,0.148077308459486,0.118683793994486,0.0348911912304182,-0.0766936199562713,0.037033606117291,0.116083033325708,0.0707715089838597
